Building Name,Archetype,Scenario,Wall-U,Roof-U,Window-U,LPD,Heating Setpoint,Annual Energy Consumption
Şefkat Sitesi,Huzurevi,S147,0.9,0.7,1.0,1.5,23,353613.25
Şefkat Sitesi,Huzurevi,S148,0.9,0.7,1.0,2.0,21,339824.28
Şefkat Sitesi,Huzurevi,S149,0.9,0.7,1.0,2.0,22,346043.12
Şefkat Sitesi,Huzurevi,S150,0.9,0.7,1.0,2.0,23,352912.8
Şefkat Sitesi,Huzurevi,S151,0.9,0.7,1.0,2.5,21,339713.53
Şefkat Sitesi,Huzurevi,S152,0.9,0.7,1.0,2.5,22,345872.6
Şefkat Sitesi,Huzurevi,S153,0.9,0.7,1.0,2.5,23,352142.4
Şefkat Sitesi,Huzurevi,S154,0.9,0.7,1.2,1.5,21,337423.25
Şefkat Sitesi,Huzurevi,S155,0.9,0.7,1.2,1.5,22,343516.12
Şefkat Sitesi,Huzurevi,S156,0.9,0.7,1.2,1.5,23,349570.53
Şefkat Sitesi,Huzurevi,S157,0.9,0.7,1.2,2.0,21,337366.5
Şefkat Sitesi,Huzurevi,S158,0.9,0.7,1.2,2.0,22,343709.4
Şefkat Sitesi,Huzurevi,S159,0.9,0.7,1.2,2.0,23,349509.44
Şefkat Sitesi,Huzurevi,S160,0.9,0.7,1.2,2.5,21,336771.78
Şefkat Sitesi,Huzurevi,S161,0.9,0.7,1.2,2.5,22,343655.25
Şefkat Sitesi,Huzurevi,S162,0.9,0.7,1.2,2.5,23,349335.3
